,synonym,ds_language,NCBI_TAXID,preferred_name,re,match_language,EFSA_PHT,EPPO_CODE
7254,Pachylaelaps sp. CHACB528 10,,ncbi:2554527,Pachylaelaps sp. CHACB528-10,,,(),()
7255,Dysdercus ocreatus,,ncbi:2555789,Dysdercus ocreatus,,,(),()
7256,Sciaridae sp. BIOUG17315 H03,,ncbi:2557141,Sciaridae sp. BIOUG17315-H03,,,(),()
7257,M.callinurus,,ncbi:2558961,Misumenops callinurus,,,(),()
7258,P. micans,,ncbi:2559336,Partula micans,,,(),()
7259,S. thrush,,ncbi:2559352,Geokichla sibirica,,,(),()
7260,Bat mumps orthorubulavirus,,ncbi:2560340,Bat mumps orthorubulavirus,,,(),()
7261,E . virus SRT8,,ncbi:2560453,Escherichia virus SRT8,,,(),()
7262,Entephria punctipes,,ncbi:2561277,Entephria punctipes,,,(),()
7263,Sibirotrisetum sibiricum subsp. litorale (Rupr. ex Roshev.) (Barbera),,ncbi:2561914,Sibirotrisetum sibiricum subsp. litorale,,,(),()
7264,Microbacterium phage TinSulphur,,ncbi:2562197,Microbacterium phage TinSulphur,,,(),()
7265,Denheyernaxoides americanus,,ncbi:2562531,Denheyernaxoides americanus,,,(),()
7266,PREM62198,,ncbi:2562763,Diaporthe nebulae,,,(),()
7267,Pseudomonas phage vB_Pae_CF121c,,ncbi:2563541,Pseudomonas phage vB_Pae_CF121c,,,(),()
7268,S oleosa,,ncbi:2565321,Squamarina oleosa,,,(),()
7269,Nostoc calcicola ISB95,,ncbi:2565539,Nostoc calcicola ISB95,,,(),()
7270,C.fermenti,,ncbi:2565925,Cohnella fermenti,,,(),()
7271,A . norvegica,,ncbi:2566269,Anaproutia norvegica,,,(),()
7272,C rufitornus,,ncbi:2566460,Comibaena rufitornus,,,(),()
7273,E . vernalis,,ncbi:2566564,Eobrachycentrus vernalis,,,(),()
7274,Fountainea halice martinezi,,ncbi:2566616,Fountainea halice martinezi,,,(),()
7275,A. grindeliae,,ncbi:2566661,Atarsos grindeliae,,,(),()
7276,L talamancense,,ncbi:2566849,Lepidostoma talamancense,,,(),()
7277,Rebelia sapho x kruegeri kruegeri,,ncbi:2567434,Rebelia sapho x kruegeri kruegeri,,,(),()
7278,Hymenachne grandis (Hitchc. & Chase) (Zuloaga),,ncbi:2568006,Hymenachne grandis,,,(),()
7279,Chrysomima bubula Druce,,ncbi:2568686,Chrysomima bubula,,,(),()
7280,B bacterium MCC01966,,ncbi:2569512,Bifidobacteriaceae bacterium MCC01966,,,(),()
7281,T arequita,,ncbi:2570165,Tricorythodes arequita,,,(),()
7282,Aximopsis collina Zerova,,ncbi:2570689,Aximopsis collina,,,(),()
7283,Cassia claussenii var. cyclophylla H.S.Irwin & (Barneby),,ncbi:2572287,Chamaecrista cyclophylla,,,(),()
7284,C. sullivaniorum,,ncbi:2572444,Chamaedorea sullivaniorum,,,(),()
7285,S. tepezcuintle,,ncbi:2572825,Pacal tepezcuintle,,,(),()
7286,Marine virus AFVG_250N00339,,ncbi:2574173,Marine virus AFVG_250N00339,,,(),()
7287,Collembola sp. 504 3_Coll-03,,ncbi:2574898,Collembola sp. 504-3_Coll-03,,,(),()
7288,Hippocampus hendriki Kuiter,,ncbi:2578289,Hippocampus hendriki,,,(),()
7289,P.vicina,,ncbi:2578601,Perigramma vicina,,,(),()
7290,L . villosum,,ncbi:2579293,Linum villosum,,,(),()
7291,Subulura,,ncbi:2579874,Subulura,,,(),()
7292,Holothuroidea sp. MNA 4217,,ncbi:2580447,Holothuroidea sp. MNA 4217,,,(),()
7293,Cylindromyia sp. ASCRT549 10,,ncbi:2581131,Cylindromyia sp. ASCRT549-10,,,(),()
7294,Houghia sp. ASCRW1509 10,,ncbi:2581471,Houghia sp. ASCRW1509-10,,,(),()
7295,S.collaris,,ncbi:2582502,Spalania collaris,,,(),()
7296,Salmonella sp. gx f5,,ncbi:2582605,Salmonella sp. gx-f5,,,(),()
7297,Corallina chilensis,,ncbi:2582857,Corallina chilensis,,,(),()
7298,Ptenothrix huangshanensis Chen & Christiansen,,ncbi:2583244,Ptenothrix huangshanensis,,,(),()
7299,Dacelo leachii cervina,,ncbi:2583391,Dacelo leachii cervina,,,(),()
7300,T. tenuipes,,ncbi:2584098,Tokunosia tenuipes,,,(),()
7301,Draculoides sp. SCH106,,ncbi:2584267,Draculoides sp. SCH106,,,(),()
7302,DSM 108978,,ncbi:2585119,Alistipes dispar,,,(),()
7303,MFLUCC 17-0405,,ncbi:2585260,Rimaconus multiguttulatus,,,(),()
7304,Capybara microvirus Cap1_SP_131,,ncbi:2585382,Capybara microvirus Cap1_SP_131,,,(),()
7305,Cyclopicina sp. 625DZMB,,ncbi:2586221,Cyclopicina sp. 625DZMB,,,(),()
7306,"Eumerus bicornis Grkovic, Vujic & (Hayat)",,ncbi:2586281,Eumerus bicornis,,,(),()
7307,P . cingulatus,,ncbi:2586312,Paralimnellus cingulatus,,,(),()
7308,JCM 33507,,ncbi:2586908,Vineibacter terrae,,,(),()
7309,"Chryselium Urtubey & S.E.Freire, 2019",,ncbi:2587457,Chryselium,,,(),()
7310,Paraconger macrops (Gunther),,ncbi:2587481,Paraconger macrops,,,(),()
7311,AMH10016,,ncbi:2588933,Peroneutypa polysporae,,,(),()
7312,H.parallelocarpum,,ncbi:2588944,Hymenophyllum parallelocarpum,,,(),()
7313,S japonica,,ncbi:2589381,Schizoporella japonica,,,(),()
7314,Legionella sp. A18082192,,ncbi:2589849,Legionella sp. A18082192,,,(),()
7315,Lesteva miyabi Watanabe,,ncbi:2591661,Lesteva miyabi,,,(),()
7316,"Calamagrostis neglecta subsp. borealis (C.Laest.) Selander, 1950",,ncbi:2591708,Calamagrostis neglecta subsp. borealis,,,(),()
7317,N suaedae,,ncbi:2591825,Nonomuraea suaedae,,,(),()
7318,P. eseptata,,ncbi:2591874,Petroravenia eseptata,,,(),()
7319,Cyprinus latius latius,,ncbi:2592224,Crossocheilus latius latius,,,(),()
7320,Pleurothallopsis niesseniae,,ncbi:2592867,Pleurothallopsis niesseniae,,,(),()
7321,M cundalinensis,,ncbi:2593372,Muccanella cundalinensis,,,(),()
7322,P baptisiae,,ncbi:2593395,Pholiota baptisiae,,,(),()
7323,D. podalirius,,ncbi:2593906,Dichotomius podalirius,,,(),()
7324,"Cymothoa sodwana Hadfield, Bruce & Smit, 2013",,ncbi:2594027,Cymothoa sodwana,,,(),()
7325,M. avacanoeira,,ncbi:2597181,Ruehssia avacanoeira,,,(),()
7326,Monobremia subterranea Kieffer,,ncbi:2597420,Monobremia subterranea,,,(),()
7327,Cyathea catacampta (Alston),,ncbi:2598267,Cyathea catacampta,,,(),()
7328,G. acrostichoides,,ncbi:2598356,Gymnosphaera acrostichoides,,,(),()
7329,G.annae,,ncbi:2598357,Gymnosphaera annae,,,(),()
7330,S feani,,ncbi:2598385,Sphaeropteris feani,,,(),()
7331,Thesium archeri Compton,,ncbi:2599203,Thesium archeri,,,(),()
7332,Agaricales sp. MU 2019a,,ncbi:2599658,Zhuliangomyces pakistanicus,,,(),()
7333,Klebsiella phage KOX5,,ncbi:2601615,Klebsiella phage KMI4,,,(),()
7334,Lygaeidae sp. BD78,,ncbi:2603061,Lygaeidae sp. BD78,,,(),()
7335,"Eimeria idmii Mohammed & Hussein, 1992",,ncbi:2603272,Eimeria idmii,,,(),()
7336,Cissia terrestris ssp. 1 EPB 2019,,ncbi:2603281,Cissia terrestris ssp. 1 EPB-2019,,,(),()
7337,Herpetogramma brachyacantha,,ncbi:2603781,Herpetogramma brachyacantha,,,(),()
7338,Metanoea malickyi (Sipahiler),,ncbi:2603999,Metanoea malickyi,,,(),()
7339,Rosa balsamica Besser,,ncbi:2604301,Rosa balsamica,,,(),()
7340,Osedax sp. 'BioSuOr 1',,ncbi:2605478,Osedax sp. 'BioSuOr-1',,,(),()
7341,S.sundarbanensis,,ncbi:2605621,Srinivasania sundarbanensis,,,(),()
7342,Eucelatoria sp. 3 JS 2019,,ncbi:2607068,Eucelatoria sp. 3 JS-2019,,,(),()
7343,I . macalusoi,,ncbi:2607137,Ipomoea macalusoi,,,(),()
7344,Scoliidae sp. BAAFS IPEP-IPM D1US2012YNWS002,,ncbi:2607312,Scoliidae sp. BAAFS-IPEP-IPM D1US2012YNWS002,,,(),()
7345,Copeina guttata,,ncbi:2608194,Copeina guttata,,,(),()
7346,Eupleurogrammus sp. OSHIROI-DACHI,,ncbi:2608489,Eupleurogrammus sp. OSHIROI-DACHI,,,(),()
7347,E ruysiae,,ncbi:2608867,Escherichia ruysiae,,,(),()
7348,O hirta,,ncbi:2609237,Omphra hirta,,,(),()
7349,Toshionella,,ncbi:2609761,Toshionella,,,(),()
7350,P . limoniata,,ncbi:2610108,Physonota limoniata,,,(),()
7351,T . trichops,,ncbi:2611129,Trichomorellia trichops,,,(),()
7352,DSM107851,,ncbi:2611403,Vexillomyces palatinus,,,(),()
7353,Broscus asiaticus,,ncbi:2611492,Broscus asiaticus,,,(),()
7354,C.certator,,ncbi:2611542,Cyemagenia certator,,,(),()
7355,P africanus,,ncbi:2611806,Polyclaeis africanus,,,(),()
7356,unclassified Exartematopus,,ncbi:2612541,unclassified Exartematopus,,,(),()
7357,Chloropterus grandis,,ncbi:2612885,Chloropterus grandis,,,(),()
7358,I.vagans,,ncbi:2613513,Ipomoea vagans,,,(),()
7359,Wolbachia endosymbiont of Torymus sinensis,,ncbi:2613930,Wolbachia endosymbiont of Torymus sinensis,,,(),()
7360,unclassified Anisochrysa,,ncbi:2617680,unclassified Anisochrysa,,,(),()
7361,unclassified Calothrix,,ncbi:2619626,unclassified Calothrix,,,(),()
7362,unclassified Nyctixalus,,ncbi:2620065,unclassified Nyctixalus,,,(),()
7363,unclassified Holophris,,ncbi:2621688,unclassified Holophris,,,(),()
7364,unclassified Protostelium,,ncbi:2622790,unclassified Protostelium,,,(),()
7365,unclassified Adrastia,,ncbi:2622821,unclassified Adrastia,,,(),()
7366,unclassified Promesostoma,,ncbi:2626392,unclassified Promesostoma,,,(),()
7367,unclassified Syzeuctus,,ncbi:2632151,unclassified Syzeuctus,,,(),()
7368,unclassified Anycles,,ncbi:2632549,unclassified Anycles,,,(),()
7369,unclassified Branchiostegus,,ncbi:2633706,unclassified Branchiostegus,,,(),()
7370,unclassified Schizolobium,,ncbi:2636605,unclassified Schizolobium,,,(),()
7371,unclassified Cassinopsis,,ncbi:2638590,unclassified Cassinopsis,,,(),()
7372,unclassified Schismatogobius,,ncbi:2639355,unclassified Schismatogobius,,,(),()
7373,unclassified Chlorotettix,,ncbi:2639492,unclassified Chlorotettix,,,(),()
7374,unclassified Euderomphale,,ncbi:2643028,unclassified Euderomphale,,,(),()
7375,unclassified Hyposmocoma,,ncbi:2643306,unclassified Hyposmocoma,,,(),()
7376,unclassified Tetrazygia,,ncbi:2644293,unclassified Tetrazygia,,,(),()
7377,unclassified Callosciurus,,ncbi:2645501,unclassified Callosciurus,,,(),()
7378,unclassified Hydropsalis,,ncbi:2646529,unclassified Hydropsalis,,,(),()
7379,unclassified Angulomyces,,ncbi:2649875,unclassified Angulomyces,,,(),()
7380,Onosma tridentina,,ncbi:2651589,Onosma pseudoarenaria subsp. tridentina,,,(),()
7381,Dermatophagoides sp. HN_11,,ncbi:2651802,Dermatophagoides sp. HN_11,,,(),()
7382,Cervinia sp. K149DZMB,,ncbi:2652160,Cervinia sp. K149DZMB,,,(),()
7383,Cerviniella sp. K134DZMB,,ncbi:2652162,Cerviniella sp. K134DZMB,,,(),()
7384,H porci,,ncbi:2652276,Holdemanella porci,,,(),()
7385,A.cardueli,,ncbi:2653378,Aulobia cardueli,,,(),()
7386,P . encephalarticola,,ncbi:2654151,Phyllosticta encephalarticola,,,(),()
7387,P . dichroantha,,ncbi:2654648,Primulina dichroantha,,,(),()
7388,M.broomeanus,,ncbi:2655010,Melanogaster broomeanus,,,(),()
7389,Cecidomyiidae sp. BOLD:AAP5281,,ncbi:2657771,Cecidomyiidae sp. BOLD:AAP5281,,,(),()
7390,Chydoridae sp. BOLD:AAV6203,,ncbi:2658298,Chydoridae sp. BOLD:AAV6203,,,(),()
7391,Shimazuia lethrini (Yamaguti),,ncbi:2662469,Shimazuia lethrini,,,(),()
7392,G.herdmanii K-37,,ncbi:2662583,Geminocystis herdmanii K37,,,(),()
7393,P. annulatum,,ncbi:2663724,Polychaos annulatum,,,(),()
7394,O . parva,,ncbi:2664444,Oxysarcodexia parva,,,(),()
7395,Hedlundia subpinnata (Hedl.) Sennikov & (Kurtto),,ncbi:2666044,Hedlundia subpinnata,,,(),()
7396,Ophiocephalus kelaartii,,ncbi:2666309,Channa kelaartii,,,(),()
7397,Euphthiracaridae sp. BOLD:ACV1156,,ncbi:2666986,Euphthiracaridae sp. BOLD:ACV1156,,,(),()
7398,Pseudomonas sp. TB-2,,ncbi:2668080,Pseudomonas sp. TB-2,,,(),()
7399,Anystidae sp. BIOUG30834-B01,,ncbi:2668225,Anystidae sp. BIOUG30834-B01,,,(),()
7400,Haplozetidae sp. BIOUG35362-G02,,ncbi:2671002,Haplozetidae sp. BIOUG35362-G02,,,(),()
7401,Oribatulidae sp. BIOUG35276-G06,,ncbi:2672091,Oribatulidae sp. BIOUG35276-G06,,,(),()
7402,Decapoda sp. IP0265,,ncbi:2672204,Decapoda sp. IP0265,,,(),()
7403,Paradoxapseudes sp. KK-2019,,ncbi:2675640,Paradoxapseudes shimojiensis,,,(),()
7404,Mesembrinella randa Walker,,ncbi:2676212,Mesembrinella randa,,,(),()
7405,T. janetscheki,,ncbi:2676223,Trichocoelina janetscheki,,,(),()
7406,S. dispersa,,ncbi:2676760,Strigula dispersa,,,(),()
7407,B.phage GA1,,ncbi:2679898,Bacillus phage GA1,,,(),()
7408,G. magadiensis,,ncbi:2679973,Gyrodactylus magadiensis,,,(),()
7409,Brachypogon canadensis,,ncbi:2680180,Brachypogon canadensis,,,(),()
7410,G.lixarioides,,ncbi:2680482,Galenara lixarioides,,,(),()
7411,S . lixovestis,,ncbi:2681043,Stenodynerus lixovestis,,,(),()
7412,Diatomophthora perforans subsp. destruens,,ncbi:2681713,Diatomophthora perforans subsp. destruens,,,(),()
7413,"Yamadazyma cocois Maksim., Glushakova, Thanh & Kachalkin, 2020",,ncbi:2681892,Yamadazyma cocois,,,(),()
7414,N. dilatata,,ncbi:2683144,Niebla dilatata,,,(),()
7415,Candidatus Thiosymbion ectosymbiont of Stilbonematinae gen. sp. 'heron 1',,ncbi:2683188,Candidatus Thiosymbion ectosymbiont of Stilbonematinae gen. sp. 'heron 1',,,(),()
7416,Verhoeffiella sp. CA070,,ncbi:2683418,Verhoeffiella sp. CA070,,,(),()
7417,DSM105014,,ncbi:2683610,Bacillus spongiae,,,(),()
7418,T. bracteata,,ncbi:2684247,Trigonotis bracteata,,,(),()
7419,Spinocalanus aff. abyssalis SP0064,,ncbi:2684566,Spinocalanus aff. abyssalis SP0064,,,(),()
7420,Chloroscombrus aff. chrysurus CC5_5,,ncbi:2686974,Chloroscombrus aff. chrysurus CC5_5,,,(),()
7421,L.sulawesiensis,,ncbi:2691874,Labiobaetis sulawesiensis,,,(),()
7422,T bifaria,,ncbi:2692281,Tetmemena bifaria,,,(),()
7423,Iltisiella tenuis (S.Watson) Soares Neto & (Roalson),,ncbi:2692291,Iltisiella tenuis,,,(),()
7424,Dactylaena pohliana (Eichler),,ncbi:2692293,Dactylaena pohliana,,,(),()
7425,T . salinarum CCALA10287,,ncbi:2692319,Thainema salinarum CCALA 10287,,,(),()
7426,Marine virus AFVG_117M49,,ncbi:2692964,Marine virus AFVG_117M49,,,(),()
7427,KACC-19599,,ncbi:2694931,Arthrobacter sedimenti,,,(),()
7428,R. fopingensis,,ncbi:2695193,Ripeacma fopingensis,,,(),()
7429,A . quadrimaculatus,,ncbi:2696717,Allonyx quadrimaculatus,,,(),()
7430,Murtonia kerrii (Craib),,ncbi:2698081,Desmodium craibii,,,(),()
7431,A brasiliensis,,ncbi:2698660,Acanthocladus brasiliensis,,,(),()
7432,A brasiliensis,,ncbi:2775617,Strophocactus brasiliensis,,,(),()
7433,Ramalina asahinae,,ncbi:2698998,Ramalina asahinae,,,(),()
7434,Pseudocapritermes sowerbyi (Light),,ncbi:2699173,Pseudocapritermes sowerbyi,,,(),()
7435,ZUEC POL 2964,,ncbi:2703605,Diopatra victoriae,,,(),()
7436,Periclimenes toloensis (Bruce),,ncbi:2703747,Periclimenes toloensis,,,(),()
7437,"Thymogethes nitidicollis (Reitter, 1873)",,ncbi:2703917,Thymogethes nitidicollis,,,(),()
7438,D transvaalensis,,ncbi:2704155,Diddensiella transvaalensis,,,(),()
7439,Amphispiza quinquestriata (Sclater & (Salvin),,ncbi:2704515,Amphispiza quinquestriata,,,(),()
7440,Bathytoshia lata Garman,,ncbi:2704969,Bathytoshia lata,,,(),()
7441,"Pyrenopeziza benesuada (Tul.) Gremmen, 1958",,ncbi:2705607,Mollisia benesuada,,,(),()
7442,Geritola liana,,ncbi:2705807,Geritola liana,,,(),()
7443,"Geritola virginea (Bethune-Baker, 1904)",,ncbi:2705811,Geritola virginea,,,(),()
7444,Doxander vittatus Linnaeus,,ncbi:2706831,Doxander vittatus,,,(),()
7445,Paracheilinus attenuatus Randall,,ncbi:2706940,Paracheilinus attenuatus,,,(),()
7446,K kleinoodi,,ncbi:2707757,Kazimierzus kleinoodi,,,(),()
7447,Solidago chilensis (Meyen),,ncbi:2707859,Solidago chilensis,,,(),()
7448,Neopseudomelanconis C.M. Tian & N. Jiang,,ncbi:2708531,Neopseudomelanconis,,,(),()
7449,S.toupetou,,ncbi:2708976,Sericanthe toupetou,,,(),()
7450,"Centaurium littorale subsp. uliginosum (Waldst. & Kit.) Rothm. ex Melderis, 1972",,ncbi:2709722,Centaurium littorale subsp. uliginosum,,,(),()
7451,"Pyrenochaetopsis americana Valenz.-Lopez, Cano, Guarro & (Stchigel)",,ncbi:2709755,Pyrenochaetopsis americana,,,(),()
7452,Populus tomentosa cucumovirus,,ncbi:2709775,Populus tomentosa cucumovirus,,,(),()
7453,B.phage SJC14,,ncbi:2710511,Bacteroides phage SJC14,,,(),()
7454,"Cercosporina tetragoniae Speg., 1910",,ncbi:2711334,Cercospora tetragoniae,,,(),()
7455,L . lobulifera,,ncbi:2713117,Emmanuelia lobulifera,,,(),()
7456,Fusarium buxicola species complex,,ncbi:2713434,Fusarium buxicola species complex,,,(),()
7457,C . binotulatus,,ncbi:2714320,Cletus binotulatus,,,(),()
7458,N. cyanobacterium UIC 10875,,ncbi:2716054,Nostocaceae cyanobacterium UIC 10875,,,(),()
7459,N . cyanobacterium UIC-10878,,ncbi:2716086,Nostocales cyanobacterium UIC 10878,,,(),()
7460,Hydnobolites sp. SPW-2020b,,ncbi:2716111,Hydnobolites sp. SPW-2020b,,,(),()
7461,Rosadiaz solemo like virus,,ncbi:2716736,Rosadiaz solemo-like virus,,,(),()
7462,E . sipra,,ncbi:2716871,Empoascanara sipra,,,(),()
7463,S crane,,ncbi:2717063,Antigone antigone,,,(),()
7464,D. lithocarpi,,ncbi:2717521,Dictyochaeta lithocarpi,,,(),()
7465,Eidolon bat coronavirus,,ncbi:2717680,Eidolon bat coronavirus,,,(),()
7466,O.huttoni,,ncbi:2718168,Robsonella huttoni,,,(),()
7467,C . aridum,,ncbi:2718700,Cirsium pulcherrimum var. aridum,,,(),()
7468,Chaetopleurophora erythronota,,ncbi:2719051,Chaetopleurophora erythronota,,,(),()
7469,A. japonica,,ncbi:2719161,Arachnopeziza japonica,,,(),()
7470,Plasmopara viticola lesion associated narnavirus 22,,ncbi:2719506,Plasmopara viticola lesion associated narnavirus 22,,,(),()
7471,Vickermania spadyakhi Ganyukova & Kostygov,,ncbi:2720892,Vickermania spadyakhi,,,(),()
7472,Corynespora doipuiensis J.F. Li & (Phookamsak),,ncbi:2721062,Corynespora doipuiensis,,,(),()
7473,Pucciniomycotina sp. LP-2020d,,ncbi:2721096,Psychromyces glacialis,,,(),()
7474,Stalagtia,,ncbi:2721268,Stalagtia,,,(),()
7475,Amphipoda sp. T01-3,,ncbi:2723169,Amphipoda sp. T01-3,,,(),()
7476,Granulifusus hayashii (Habe),,ncbi:2723832,Granulifusus hayashii,,,(),()
7477,Porzana fusca erythrothorax,,ncbi:2723865,Zapornia fusca erythrothorax,,,(),()
7478,Oscillatoriales cyanobacterium BLCC M31,,ncbi:2725923,Vermifilum ionodolium BLCC-M31,,,(),()
7479,Tulasnella prima,,ncbi:2726153,Tulasnella prima,,,(),()
7480,Pseudospirobolelli,,ncbi:2726162,Pseudospirobolellus,,,(),()
7481,Sminthurinus sp. SAEVG Morph0046,,ncbi:2727342,Sminthurinus sp. SAEVG Morph0046,,,(),()
7482,I . klimeschi,,ncbi:2727549,Iwaruna klimeschi,,,(),()
7483,M monticolella,,ncbi:2727580,Mirificarma monticolella,,,(),()
7484,Scrobipalpa occulta,,ncbi:2727668,Scrobipalpa occulta,,,(),()
7485,Eloeophila miliaria (Egger),,ncbi:2728174,Eloeophila miliaria,,,(),()
7486,JCM 34492,,ncbi:2729105,Niallia alba,,,(),()
7487,Patella instabilis,,ncbi:2729432,Lottia instabilis,,,(),()
7488,Desulfovibrio sp. FSS 1,,ncbi:2730080,Desulfovibrio sp. FSS-1,,,(),()
7489,"Zosterops senegalensis quanzae Meyer de Schauensee, 1932",,ncbi:2731884,Zosterops quanzae,,,(),()
7490,Sahyadrimetrus rugosus,,ncbi:2731914,Sahyadrimetrus rugosus,,,(),()
7491,Nucras scalaris Laurent,,ncbi:2732856,Nucras scalaris,,,(),()
7492,Phapecoctaviri,,ncbi:2733124,Phapecoctavirus,,,(),()
7493,Deltaentomopoxviri,,ncbi:2733302,Deltaentomopoxvirus,,,(),()
7494,P. virus LUZ 19,,ncbi:2733355,Pseudomonas virus LUZ19,,,(),()
7495,Y. virus ISAO 8,,ncbi:2733367,Yersinia virus ISAO8,,,(),()
7496,Shigella sp. FC6488,,ncbi:2733565,Shigella sp. FC6488,,,(),()
7497,L montana,,ncbi:2733757,Leiopathes montana,,,(),()
7498,Benthoecetes bartletti,,ncbi:2733857,Benthoecetes bartletti,,,(),()
7499,K. uukuvirus,,ncbi:2734598,Kaisodi uukuvirus,,,(),()
7500,I . eurytremum,,ncbi:2735311,Isoparorchis eurytremus,,,(),()
7501,Tricholoma ramentaceum (Bull. ex Pers.) Ricken,,ncbi:2735598,Tricholoma ramentaceum,,,(),()
7502,A rarus,,ncbi:2736759,Austroboletus rarus,,,(),()
7503,C.dimidiaticornis,,ncbi:2738991,Ochraethes dimidiaticornis,,,(),()
7504,Ochraethes octomaculata,,ncbi:2738995,Ochraethes octomaculatus,,,(),()
7505,Monechma genistifolium,,ncbi:2739806,Justicia genistifolia,,,(),()
7506,Matuta sp. DBS 024,,ncbi:2740386,Matuta sp. DBS 024,,,(),()
7507,Exochomus sp. C249,,ncbi:2740882,Exochomus sp. C249,,,(),()
7508,P gyas,,ncbi:2741172,Myoxanthus gyas,,,(),()
7509,J. modesta,,ncbi:2741391,Jurinea modesta,,,(),()
7510,Hyalella sp. 2015-3C,,ncbi:2742052,Hyalella sp. 2015-3C,,,(),()
7511,Hyalella sp. 4730,,ncbi:2742054,Hyalella sp. 4730,,,(),()
7512,Sirodotia sp. NLRo-2020b,,ncbi:2742147,Sirodotia sp. NLRo-2020b,,,(),()
7513,Bivibranchia bimaculata Vari,,ncbi:2742163,Bivibranchia bimaculata,,,(),()
7514,Wolbachia endosymbiont of Wiebesia pumilae,,ncbi:2742717,Wolbachia endosymbiont of Wiebesia pumilae,,,(),()
7515,"Shanphusa ywarngan Ng & Whitten, 2017",,ncbi:2743517,Shanphusa ywarngan,,,(),()
7516,"Euglena variabilis Klebs, 1883",,ncbi:2743688,Flexiglena variabilis,,,(),()
7517,Flavobacterium phage vB_FspP_elemoA_13 3D,,ncbi:2743800,Flavobacterium phage vB_FspP_elemoA_13-3D,,,(),()
7518,Flavobacterium phage vB_Fsp_elemo7 9C,,ncbi:2743834,Flavobacterium phage vB_FspP_elemoA_7-9C,,,(),()
7519,"Cadophora constrictospora Koukol & Macia Vicente, 2020",,ncbi:2744129,Cadophora constrictospora,,,(),()
7520,A.atriluteus,,ncbi:2744473,Actirhodobacter atriluteus,,,(),()
7521,"Pseudechiniscus asper Abe, Utsugi & Takeda",,ncbi:2746636,Pseudechiniscus asper,,,(),()
7522,L. dentichelis,,ncbi:2747082,Lathys dentichelis,,,(),()
7523,Mermessus bryantae,,ncbi:2747092,Mermessus bryantae,,,(),()
7524,Nomisia celerrima Simon,,ncbi:2747104,Nomisia celerrima,,,(),()
7525,Catoprion sp. ANSP-198245-26431,,ncbi:2747532,Catoprion absconditus,,,(),()
7526,Panus parvus Drechsler-Santos & (Wartchow),,ncbi:2748543,Panus parvus,,,(),()
7527,Campanula vardariana,,ncbi:2748594,Campanula vardariana,,,(),()
7528,N. pealii,,ncbi:2748925,Herpetoreas pealii,,,(),()
7529,Dracula severa (Rchb.f.) Luer,,ncbi:2749221,Dracula severa,,,(),()
7530,Gorgonia sp. G1 CPK 2020,,ncbi:2750305,Gorgonia sp. G1 CPK-2020,,,(),()
7531,Miyamotoia,,ncbi:2751782,Miyamotoia,,,(),()
7532,"Eupines setifera (Broun, 1893)",,ncbi:2752360,Eupines setifera,,,(),()
7533,B. sternalis,,ncbi:2752366,Bryaxis sternalis,,,(),()
7534,L.pseudobunda,,ncbi:2753037,Lyclene pseudobunda,,,(),()
7535,"Rhynchospora roraimae Kuk., 1921",,ncbi:2753695,Rhynchospora roraimae,,,(),()
7536,Heuchera parvifolia var. parvifolia,,ncbi:2755573,Heuchera parvifolia var. parvifolia,,,(),()
7537,Criconemoides sp. 73 MM 2019,,ncbi:2756069,Criconemoides parainformis,,,(),()
7538,A . malangae,,ncbi:2757743,Amauropelta malangae,,,(),()
7539,G. obliterata,,ncbi:2757888,Goniopteris obliterata,,,(),()
7540,A. basalis,,ncbi:2758388,Anaplecta basalis,,,(),()
7541,D . ovis,,ncbi:2758897,Doclea ovis,,,(),()
7542,E. sobria,,ncbi:2758989,Emmesomyia sobria,,,(),()
7543,Pegomya poeciloptera Malloch,,ncbi:2758991,Pegomya poeciloptera,,,(),()
7544,V . pentalobis,,ncbi:2759060,Vasconcellea pentalobis,,,(),()
7545,"Annulohypoxylon spougei Suwannasai, M.P. Martin, Phosri & Whalley",,ncbi:2759474,Annulohypoxylon spougei,,,(),()
7546,C velutina,,ncbi:2760510,Cyrtandra mooreaensis,,,(),()
7547,G.megasepala,,ncbi:2760608,Goodenia megasepala,,,(),()
7548,Lolosia Kundrata & Bocak,,ncbi:2761066,Lolosia,,,(),()
7549,N kangarooensis,,ncbi:2761649,Nunciella kangarooensis,,,(),()
7550,Hexacharis flavipes,,ncbi:2761978,Hexacharis flavipes,,,(),()
7551,Clostridium sp. Sa3CUN1,,ncbi:2762246,Clostridium sp. Sa3CUN1,,,(),()
7552,P . dwyeri,,ncbi:2762607,Suta dwyeri,,,(),()
7553,Lycus sp. UPOL MK0634,,ncbi:2765823,Lycus sp. UPOL MK0634,,,(),()
7554,A suturalis,,ncbi:2766445,Agapanthia suturalis,,,(),()
7555,Carneothele sphagnicola,,ncbi:2766799,Carneothele sphagnicola,,,(),()
7556,Myrmelastes goeldii,,ncbi:2767397,Akletos goeldii,,,(),()
7557,H. gentryi,,ncbi:2767841,Herpsilochmus gentryi,,,(),()
7558,X.atropurpureus,,ncbi:2768408,Xerocomellus atropurpureus,,,(),()
7559,Heteroglenea nigromaculata,,ncbi:2769925,Heteroglenea nigromaculata,,,(),()
7560,Q simplex,,ncbi:2770430,Quedius simplex,,,(),()
7561,Anthosaurus caelestis Smetana,,ncbi:2770452,Anthosaurus caelestis,,,(),()
